transaction_id,user_id,mechanic_id,service_type,time_of_request,time_taken,cost,user_feedback
txn_1689,user_1513,mech_9,Battery Change,2024-05-15 17:06:54,147,2627.57,4.2
txn_1690,user_229,mech_239,AC Service,2025-02-10 17:06:54,133,3695.34,4.1
txn_1691,user_2683,mech_21,Battery Change,2024-03-29 17:06:54,57,1508.57,4.0
txn_1692,user_372,mech_363,Suspension Fix,2024-05-21 17:06:54,134,1786.46,3.7
txn_1693,user_1157,mech_493,Brake Repair,2024-05-07 17:06:54,135,4166.61,3.8
txn_1694,user_1126,mech_142,Engine Repair,2024-10-20 17:06:54,176,2167.27,4.4
txn_1695,user_2683,mech_140,Brake Repair,2024-06-30 17:06:54,166,2404.08,4.4
txn_1696,user_211,mech_350,Transmission Repair,2025-03-14 17:06:54,44,2453.61,3.2
txn_1697,user_145,mech_325,Suspension Fix,2025-01-02 17:06:54,131,4118.76,4.9
txn_1698,user_857,mech_209,Suspension Fix,2024-08-08 17:06:54,140,633.84,4.3
txn_1699,user_586,mech_488,Suspension Fix,2024-11-03 17:06:54,154,2832.53,3.4
txn_1700,user_128,mech_165,Oil Change,2024-06-04 17:06:54,42,2850.61,3.4
txn_1701,user_587,mech_34,Suspension Fix,2024-10-24 17:06:54,37,1921.46,4.0
txn_1702,user_648,mech_67,Suspension Fix,2024-11-19 17:06:54,104,4050.69,4.1
txn_1703,user_2420,mech_1,Battery Change,2024-11-13 17:06:54,90,2971.52,4.0
txn_1704,user_1387,mech_3,General Service,2025-03-07 17:06:54,73,3227.79,4.3
txn_1705,user_2011,mech_101,Suspension Fix,2024-12-11 17:06:54,146,3470.29,4.9
txn_1706,user_130,mech_341,Tire Replacement,2024-08-22 17:06:54,103,1039.0,4.5
txn_1707,user_2318,mech_370,Oil Change,2025-01-02 17:06:54,153,2954.16,3.2
txn_1708,user_408,mech_225,Oil Change,2024-10-03 17:06:54,57,4343.2,4.9
txn_1709,user_615,mech_129,Oil Change,2024-09-16 17:06:54,50,2922.41,3.8
txn_1710,user_1483,mech_197,Transmission Repair,2024-04-23 17:06:54,105,4521.0,3.9
txn_1711,user_1409,mech_355,Battery Change,2024-09-17 17:06:54,151,2007.92,3.6
txn_1712,user_2219,mech_150,General Service,2024-10-23 17:06:54,46,2185.81,3.2
txn_1713,user_822,mech_464,AC Service,2024-08-24 17:06:54,128,3006.09,3.4
txn_1714,user_742,mech_315,Oil Change,2024-05-04 17:06:54,48,624.3,3.1
txn_1715,user_996,mech_68,Tire Replacement,2024-05-04 17:06:54,148,2345.75,4.9
txn_1716,user_1017,mech_82,AC Service,2024-08-01 17:06:54,54,3186.8,4.4
txn_1717,user_1081,mech_23,Suspension Fix,2025-01-01 17:06:54,122,1841.31,3.9
txn_1718,user_1630,mech_417,Tire Replacement,2024-12-30 17:06:54,58,3082.19,3.4
txn_1719,user_2754,mech_312,Tire Replacement,2024-06-12 17:06:54,78,1153.26,3.8
txn_1720,user_203,mech_7,Oil Change,2024-09-19 17:06:54,162,1854.39,4.4
txn_1721,user_2655,mech_100,Oil Change,2024-09-08 17:06:54,160,2338.46,4.2
txn_1722,user_1051,mech_291,AC Service,2024-10-01 17:06:54,64,3145.35,4.7
txn_1723,user_634,mech_440,Brake Repair,2025-03-10 17:06:54,174,2977.12,4.4
txn_1724,user_1814,mech_133,General Service,2024-10-12 17:06:54,48,1651.55,3.3
txn_1725,user_1713,mech_336,Battery Change,2024-10-25 17:06:54,130,1500.04,3.4
txn_1726,user_2275,mech_269,Battery Change,2024-09-04 17:06:54,37,3743.9,3.9
txn_1727,user_706,mech_302,Tire Replacement,2025-02-08 17:06:54,33,4551.72,3.0
txn_1728,user_910,mech_250,General Service,2025-03-18 17:06:54,72,1176.5,4.4
txn_1729,user_2778,mech_93,Tire Replacement,2024-12-27 17:06:54,136,2699.79,4.8
txn_1730,user_2363,mech_265,Battery Change,2024-10-16 17:06:54,36,3873.77,5.0
txn_1731,user_2380,mech_115,Oil Change,2024-07-24 17:06:54,78,3026.76,3.5
txn_1732,user_229,mech_264,Brake Repair,2025-02-19 17:06:54,52,922.71,4.6
txn_1733,user_2028,mech_353,Wheel Alignment,2025-03-05 17:06:54,162,1729.46,3.2
txn_1734,user_1067,mech_64,Oil Change,2024-05-17 17:06:54,47,741.63,5.0
txn_1735,user_2817,mech_235,Battery Change,2025-02-21 17:06:54,176,2319.67,3.4
txn_1736,user_2019,mech_263,Tire Replacement,2024-06-03 17:06:54,142,2235.23,3.6
txn_1737,user_430,mech_247,Tire Replacement,2024-04-09 17:06:54,110,2454.51,3.4
txn_1738,user_2589,mech_360,Engine Repair,2024-11-08 17:06:54,75,3612.27,4.3
txn_1739,user_2000,mech_281,Transmission Repair,2024-07-04 17:06:54,77,4084.97,5.0
txn_1740,user_2886,mech_155,Engine Repair,2024-09-26 17:06:54,164,2741.54,4.3
txn_1741,user_1060,mech_279,Brake Repair,2024-08-31 17:06:54,176,2529.85,3.3
txn_1742,user_2942,mech_191,Brake Repair,2024-12-19 17:06:54,163,1930.79,5.0
txn_1743,user_281,mech_417,Suspension Fix,2024-05-09 17:06:54,94,3561.12,4.3
txn_1744,user_231,mech_64,AC Service,2024-09-16 17:06:54,118,790.91,5.0
txn_1745,user_1107,mech_14,Wheel Alignment,2024-11-22 17:06:54,142,2738.02,4.7
txn_1746,user_1139,mech_221,Oil Change,2024-06-14 17:06:54,56,2273.15,5.0
txn_1747,user_2986,mech_388,Oil Change,2024-07-05 17:06:54,100,1996.87,4.2
txn_1748,user_277,mech_193,Oil Change,2024-09-26 17:06:54,180,2775.69,3.5
txn_1749,user_1690,mech_62,Brake Repair,2024-06-29 17:06:54,114,3115.96,5.0
txn_1750,user_1655,mech_219,AC Service,2024-08-02 17:06:54,114,3574.84,4.8
txn_1751,user_2364,mech_406,Tire Replacement,2024-10-31 17:06:54,141,3947.88,4.7
txn_1752,user_512,mech_232,Wheel Alignment,2024-06-23 17:06:54,67,2913.53,4.5
txn_1753,user_1780,mech_484,Tire Replacement,2024-08-05 17:06:54,108,1750.28,3.4
txn_1754,user_2871,mech_456,Suspension Fix,2024-04-04 17:06:54,58,4322.79,3.5
txn_1755,user_600,mech_459,Wheel Alignment,2024-11-14 17:06:54,178,3106.05,3.3
txn_1756,user_1111,mech_460,Wheel Alignment,2025-03-23 17:06:54,100,1826.34,4.4
txn_1757,user_727,mech_111,Brake Repair,2024-04-10 17:06:54,173,3514.23,4.9
txn_1758,user_1147,mech_377,Tire Replacement,2024-12-03 17:06:54,58,959.73,4.0
txn_1759,user_1646,mech_142,Engine Repair,2024-03-31 17:06:54,40,2899.65,3.3
txn_1760,user_247,mech_336,Engine Repair,2025-03-15 17:06:54,130,1228.24,3.7
txn_1761,user_2896,mech_229,Wheel Alignment,2024-03-25 17:06:54,139,3643.98,4.4
txn_1762,user_705,mech_191,General Service,2024-04-15 17:06:54,162,1509.87,3.8
txn_1763,user_367,mech_186,Oil Change,2025-02-14 17:06:54,152,3584.48,4.7
txn_1764,user_1081,mech_188,AC Service,2024-10-07 17:06:54,169,3163.42,3.5
txn_1765,user_1849,mech_148,General Service,2025-03-12 17:06:54,111,1582.23,4.9
txn_1766,user_2439,mech_432,Suspension Fix,2024-08-04 17:06:54,76,947.4,4.2
txn_1767,user_624,mech_328,Brake Repair,2024-07-08 17:06:54,171,1293.27,3.3
txn_1768,user_1044,mech_93,Brake Repair,2024-09-11 17:06:54,31,3650.08,3.1
txn_1769,user_1474,mech_75,Oil Change,2025-02-07 17:06:54,76,1823.99,4.2
txn_1770,user_243,mech_457,Wheel Alignment,2025-01-08 17:06:54,171,2011.1,3.7
txn_1771,user_256,mech_366,Engine Repair,2024-11-19 17:06:54,43,3486.18,3.6
txn_1772,user_2785,mech_366,Tire Replacement,2025-01-06 17:06:54,97,3172.18,4.7
txn_1773,user_2224,mech_37,Battery Change,2025-02-06 17:06:54,45,1567.48,4.1
txn_1774,user_740,mech_118,General Service,2024-11-12 17:06:54,108,3163.34,4.7
txn_1775,user_2326,mech_102,Wheel Alignment,2024-03-24 17:06:54,99,3779.86,3.3
txn_1776,user_710,mech_456,Oil Change,2024-09-20 17:06:54,174,2734.95,4.0
txn_1777,user_721,mech_44,Transmission Repair,2025-01-18 17:06:54,50,4267.48,4.3
txn_1778,user_1586,mech_309,Battery Change,2024-11-22 17:06:54,129,3133.66,3.1
txn_1779,user_51,mech_120,Suspension Fix,2024-11-12 17:06:54,54,3100.12,4.4
txn_1780,user_2688,mech_420,Engine Repair,2024-12-18 17:06:54,59,578.01,3.1
txn_1781,user_797,mech_115,Transmission Repair,2025-01-20 17:06:54,81,3217.26,3.8
txn_1782,user_2254,mech_257,Battery Change,2024-05-08 17:06:54,59,586.75,4.3
txn_1783,user_2280,mech_472,AC Service,2024-08-02 17:06:54,158,2011.42,4.2
txn_1784,user_936,mech_169,Suspension Fix,2024-12-13 17:06:54,164,3887.05,4.6
txn_1785,user_1264,mech_181,Battery Change,2024-10-25 17:06:54,155,4657.45,3.5
txn_1786,user_1226,mech_95,Engine Repair,2025-03-03 17:06:54,78,1825.34,3.7
txn_1787,user_2752,mech_299,AC Service,2024-06-20 17:06:54,170,4103.27,3.9
txn_1788,user_1566,mech_207,Battery Change,2024-07-24 17:06:54,65,2617.76,4.0
txn_1789,user_257,mech_40,Tire Replacement,2024-05-17 17:06:54,56,1497.56,3.7
txn_1790,user_2479,mech_160,Suspension Fix,2024-05-28 17:06:54,81,4212.03,4.4
txn_1791,user_2527,mech_467,Transmission Repair,2024-09-10 17:06:54,162,2039.79,3.5
txn_1792,user_353,mech_106,Engine Repair,2024-11-19 17:06:54,177,4473.37,4.8
txn_1793,user_391,mech_266,Wheel Alignment,2024-06-23 17:06:54,178,2994.72,3.0
txn_1794,user_2849,mech_435,Oil Change,2024-12-14 17:06:54,172,3989.31,3.1
txn_1795,user_2095,mech_61,General Service,2024-06-04 17:06:54,92,1429.23,3.3
txn_1796,user_578,mech_406,Brake Repair,2024-12-12 17:06:54,74,1542.55,4.7
txn_1797,user_1816,mech_350,Oil Change,2024-08-11 17:06:54,100,4657.07,3.2
txn_1798,user_1597,mech_454,AC Service,2024-11-09 17:06:54,140,1841.55,4.8
txn_1799,user_2193,mech_179,AC Service,2024-05-30 17:06:54,174,3694.02,3.3
txn_1800,user_1065,mech_103,Oil Change,2024-12-20 17:06:54,108,1597.73,3.5
txn_1801,user_1056,mech_306,Battery Change,2024-05-22 17:06:54,53,995.68,3.5
txn_1802,user_2104,mech_378,Oil Change,2024-12-22 17:06:54,162,4110.59,4.8
txn_1803,user_809,mech_475,Brake Repair,2025-01-19 17:06:54,66,2728.36,4.7
txn_1804,user_603,mech_376,Wheel Alignment,2025-01-25 17:06:54,99,3747.21,4.1
txn_1805,user_1142,mech_436,General Service,2024-04-22 17:06:54,143,1050.29,4.0
txn_1806,user_1187,mech_240,General Service,2024-06-03 17:06:54,107,2576.03,4.1
txn_1807,user_750,mech_311,General Service,2024-04-15 17:06:54,55,3990.69,4.1
txn_1808,user_2331,mech_386,Transmission Repair,2024-12-20 17:06:54,33,1988.26,4.7
txn_1809,user_818,mech_358,Wheel Alignment,2024-05-27 17:06:54,91,1930.33,3.1
txn_1810,user_982,mech_31,Wheel Alignment,2025-02-16 17:06:54,168,3378.31,4.5
txn_1811,user_2044,mech_227,Brake Repair,2025-02-06 17:06:54,91,1679.25,3.1
txn_1812,user_1742,mech_477,Brake Repair,2025-02-18 17:06:54,111,4998.18,4.7
txn_1813,user_15,mech_43,Suspension Fix,2024-07-08 17:06:54,144,2281.17,4.4
txn_1814,user_990,mech_376,Suspension Fix,2024-08-18 17:06:54,40,3344.81,3.8
txn_1815,user_509,mech_240,AC Service,2025-03-12 17:06:54,176,2320.11,4.3
txn_1816,user_2801,mech_91,Brake Repair,2024-12-14 17:06:54,100,3662.98,3.8
txn_1817,user_1832,mech_192,Suspension Fix,2025-02-21 17:06:54,180,3101.95,3.2
txn_1818,user_1939,mech_259,Engine Repair,2024-11-23 17:06:54,68,2649.33,3.4
txn_1819,user_723,mech_109,Oil Change,2025-02-28 17:06:54,95,2702.39,4.0
txn_1820,user_1227,mech_418,General Service,2024-03-26 17:06:54,82,2522.22,3.8
txn_1821,user_571,mech_101,Battery Change,2024-08-24 17:06:54,162,2458.27,4.9
txn_1822,user_2523,mech_128,Wheel Alignment,2024-07-23 17:06:54,89,3549.23,4.0
txn_1823,user_2398,mech_38,Tire Replacement,2025-02-14 17:06:54,94,1876.53,3.3
txn_1824,user_1759,mech_24,Suspension Fix,2024-11-07 17:06:54,178,3068.88,3.5
txn_1825,user_1415,mech_4,AC Service,2024-06-05 17:06:54,172,3815.72,5.0
txn_1826,user_647,mech_222,Tire Replacement,2024-06-19 17:06:54,173,832.68,4.5
txn_1827,user_2729,mech_362,Wheel Alignment,2025-03-02 17:06:54,174,961.27,3.4
txn_1828,user_2944,mech_450,Transmission Repair,2024-04-12 17:06:54,72,3592.16,3.3
txn_1829,user_1636,mech_221,Tire Replacement,2024-08-21 17:06:54,88,1755.4,4.7
txn_1830,user_499,mech_468,Brake Repair,2024-10-17 17:06:54,122,2595.29,3.2
txn_1831,user_1090,mech_56,Tire Replacement,2024-11-15 17:06:54,70,2083.97,3.2
txn_1832,user_2954,mech_401,AC Service,2025-01-16 17:06:54,86,4271.06,4.1
txn_1833,user_1320,mech_43,AC Service,2025-02-18 17:06:54,130,926.76,3.7
txn_1834,user_1557,mech_206,Transmission Repair,2024-09-14 17:06:54,68,821.19,4.1
txn_1835,user_2796,mech_15,Battery Change,2024-04-29 17:06:54,54,4132.91,3.8
txn_1836,user_696,mech_473,General Service,2024-06-16 17:06:54,140,4572.51,3.9
txn_1837,user_1906,mech_74,General Service,2024-05-05 17:06:54,143,3839.88,4.8
txn_1838,user_2958,mech_49,Brake Repair,2024-08-25 17:06:54,168,4833.61,5.0
txn_1839,user_1994,mech_208,Wheel Alignment,2024-06-06 17:06:54,103,4799.66,3.2
txn_1840,user_211,mech_384,Engine Repair,2024-05-19 17:06:54,91,4697.48,4.9
txn_1841,user_1181,mech_118,Engine Repair,2024-10-06 17:06:54,129,3648.46,3.4
txn_1842,user_279,mech_126,Transmission Repair,2024-12-05 17:06:54,76,2622.06,4.2
txn_1843,user_470,mech_131,Transmission Repair,2024-09-25 17:06:54,158,4435.16,4.6
txn_1844,user_2984,mech_282,Tire Replacement,2025-02-26 17:06:54,108,3723.39,4.7
txn_1845,user_1549,mech_78,Brake Repair,2024-04-30 17:06:54,33,2308.14,4.6
txn_1846,user_366,mech_72,Suspension Fix,2024-11-03 17:06:54,62,2686.08,4.4
txn_1847,user_847,mech_405,Suspension Fix,2025-02-04 17:06:54,154,1145.51,4.4
txn_1848,user_1996,mech_73,Oil Change,2025-03-06 17:06:54,104,1157.06,4.4
txn_1849,user_2777,mech_436,Engine Repair,2025-01-18 17:06:54,56,701.19,3.1
txn_1850,user_2194,mech_200,Suspension Fix,2024-04-28 17:06:54,133,3445.32,4.3
txn_1851,user_1304,mech_333,Tire Replacement,2024-04-29 17:06:54,139,2806.82,4.6
txn_1852,user_1741,mech_480,Battery Change,2025-03-01 17:06:54,37,622.03,3.5
txn_1853,user_2264,mech_426,AC Service,2025-02-18 17:06:54,57,725.39,4.3
txn_1854,user_361,mech_364,Battery Change,2024-03-29 17:06:54,74,3636.77,4.5
txn_1855,user_441,mech_33,Wheel Alignment,2024-04-06 17:06:54,74,915.77,4.3
txn_1856,user_772,mech_202,Brake Repair,2024-06-07 17:06:54,135,3585.2,3.3
txn_1857,user_1001,mech_130,Tire Replacement,2024-08-14 17:06:54,108,1994.95,3.4
txn_1858,user_208,mech_401,General Service,2024-08-30 17:06:54,121,1779.07,3.1
txn_1859,user_1991,mech_238,Suspension Fix,2024-04-25 17:06:54,73,1804.69,4.1
txn_1860,user_216,mech_11,Engine Repair,2024-09-11 17:06:54,150,3999.25,4.6
txn_1861,user_534,mech_171,Engine Repair,2024-09-04 17:06:54,150,4581.19,4.3
txn_1862,user_561,mech_180,Tire Replacement,2024-06-24 17:06:54,80,1505.52,3.8
txn_1863,user_709,mech_402,Oil Change,2025-03-04 17:06:54,62,2539.34,4.9
txn_1864,user_2328,mech_229,Transmission Repair,2025-01-02 17:06:54,99,3438.9,4.0
txn_1865,user_1756,mech_117,General Service,2024-06-25 17:06:54,177,1131.95,4.5
txn_1866,user_2937,mech_459,Engine Repair,2024-07-21 17:06:54,52,1164.88,4.6
txn_1867,user_2634,mech_185,Suspension Fix,2024-10-25 17:06:54,180,3508.03,3.1
txn_1868,user_2591,mech_3,Battery Change,2024-07-24 17:06:54,131,1537.72,4.2
txn_1869,user_5,mech_153,AC Service,2024-11-12 17:06:54,173,797.79,3.8
txn_1870,user_2547,mech_333,Battery Change,2024-12-18 17:06:54,89,637.88,3.5
txn_1871,user_1330,mech_191,Brake Repair,2024-08-16 17:06:54,170,3692.38,4.5
txn_1872,user_1621,mech_105,General Service,2024-12-21 17:06:54,123,3385.63,4.7
txn_1873,user_1410,mech_0,Battery Change,2024-08-31 17:06:54,76,3542.77,3.7
txn_1874,user_1463,mech_55,General Service,2024-11-12 17:06:54,38,1194.71,4.8
txn_1875,user_2597,mech_161,Suspension Fix,2024-12-18 17:06:54,60,1266.93,4.0
txn_1876,user_103,mech_326,Tire Replacement,2025-03-07 17:06:54,121,3579.99,3.1
txn_1877,user_2350,mech_136,Brake Repair,2024-10-29 17:06:54,132,4478.48,4.2
txn_1878,user_1808,mech_267,General Service,2024-06-05 17:06:54,38,3022.81,3.8
txn_1879,user_1912,mech_108,Engine Repair,2024-06-10 17:06:54,59,4262.06,4.2
txn_1880,user_2273,mech_354,Oil Change,2024-05-07 17:06:54,107,2600.29,4.5
txn_1881,user_1752,mech_77,Tire Replacement,2025-01-27 17:06:54,89,1837.2,5.0
txn_1882,user_1887,mech_422,Transmission Repair,2024-09-03 17:06:54,36,3255.37,3.5
txn_1883,user_1698,mech_490,Brake Repair,2024-12-23 17:06:54,31,1255.8,3.4
txn_1884,user_2481,mech_206,Tire Replacement,2024-09-05 17:06:54,136,1625.17,4.1
txn_1885,user_1572,mech_69,Engine Repair,2025-02-27 17:06:54,156,4447.46,3.3
txn_1886,user_1064,mech_77,AC Service,2024-08-09 17:06:54,49,2412.68,4.1
txn_1887,user_1929,mech_208,Oil Change,2025-01-23 17:06:54,83,1208.96,3.2
txn_1888,user_1575,mech_165,Suspension Fix,2024-07-08 17:06:54,129,1835.72,4.2
txn_1889,user_421,mech_452,Wheel Alignment,2025-03-15 17:06:54,106,4363.33,3.4
txn_1890,user_1481,mech_293,AC Service,2024-05-08 17:06:54,115,2861.2,3.8
txn_1891,user_2109,mech_223,Suspension Fix,2024-04-24 17:06:54,89,3145.52,3.5
txn_1892,user_1438,mech_163,Tire Replacement,2025-02-11 17:06:54,164,2166.78,3.8
txn_1893,user_1754,mech_151,Transmission Repair,2024-07-28 17:06:54,40,4852.98,4.9
txn_1894,user_338,mech_269,Tire Replacement,2024-07-04 17:06:54,51,3202.64,4.8
txn_1895,user_2298,mech_74,General Service,2024-08-12 17:06:54,75,2153.21,3.7
txn_1896,user_2473,mech_231,Brake Repair,2025-03-10 17:06:54,171,2109.38,4.9
txn_1897,user_2142,mech_100,Tire Replacement,2024-09-23 17:06:54,111,2596.35,3.4
txn_1898,user_1046,mech_312,Oil Change,2025-02-09 17:06:54,114,3341.98,3.2
txn_1899,user_2386,mech_290,Suspension Fix,2024-04-18 17:06:54,113,809.41,3.3
txn_1900,user_2115,mech_415,Tire Replacement,2025-02-15 17:06:54,144,1743.59,3.9
txn_1901,user_1936,mech_142,Battery Change,2024-09-24 17:06:54,131,2307.21,4.5
txn_1902,user_27,mech_132,Brake Repair,2024-11-04 17:06:54,40,3983.62,3.6
txn_1903,user_2206,mech_469,Suspension Fix,2024-04-11 17:06:54,138,2165.22,4.6
txn_1904,user_254,mech_465,Tire Replacement,2024-06-16 17:06:54,111,3104.75,4.1
txn_1905,user_2141,mech_374,Oil Change,2024-08-01 17:06:54,150,4618.34,3.7
txn_1906,user_2445,mech_164,AC Service,2024-10-13 17:06:54,70,879.78,4.9
txn_1907,user_1987,mech_455,Suspension Fix,2024-04-01 17:06:54,174,3784.42,3.4
txn_1908,user_1335,mech_326,Tire Replacement,2024-07-01 17:06:54,71,1376.07,5.0
txn_1909,user_281,mech_286,Battery Change,2024-04-24 17:06:54,53,625.95,3.8
txn_1910,user_536,mech_325,Tire Replacement,2024-12-06 17:06:54,88,3700.66,4.5
txn_1911,user_154,mech_78,Battery Change,2024-12-27 17:06:54,145,1867.0,3.3
txn_1912,user_1089,mech_161,Oil Change,2024-10-18 17:06:54,153,1108.03,4.2
txn_1913,user_1709,mech_37,Transmission Repair,2024-03-27 17:06:54,174,3043.86,5.0
txn_1914,user_1011,mech_410,Wheel Alignment,2024-04-29 17:06:54,56,3222.17,3.6
txn_1915,user_2287,mech_4,Engine Repair,2024-06-26 17:06:54,78,3251.36,4.4
txn_1916,user_482,mech_7,Brake Repair,2024-06-06 17:06:54,134,1299.85,4.9
txn_1917,user_2547,mech_320,AC Service,2025-01-26 17:06:54,74,3109.48,3.5
txn_1918,user_2580,mech_172,Wheel Alignment,2025-03-02 17:06:54,109,905.4,4.3
txn_1919,user_1227,mech_437,Suspension Fix,2025-02-09 17:06:54,115,3844.39,4.6
txn_1920,user_542,mech_148,Oil Change,2024-08-29 17:06:54,125,589.88,4.2
txn_1921,user_644,mech_79,Brake Repair,2024-10-11 17:06:54,64,3445.13,4.7
txn_1922,user_2844,mech_451,Transmission Repair,2024-09-07 17:06:54,176,2848.86,4.9
txn_1923,user_271,mech_96,Transmission Repair,2024-04-19 17:06:54,99,3027.63,4.6
txn_1924,user_162,mech_404,Wheel Alignment,2025-03-18 17:06:54,118,1426.08,3.9
txn_1925,user_2404,mech_75,Oil Change,2024-06-23 17:06:54,173,4465.79,3.5
txn_1926,user_2492,mech_219,Engine Repair,2024-05-20 17:06:54,74,2836.23,4.5
txn_1927,user_1286,mech_42,Oil Change,2024-10-04 17:06:54,155,2785.83,3.9
txn_1928,user_2650,mech_214,Transmission Repair,2024-11-30 17:06:54,115,2168.09,4.7
txn_1929,user_1044,mech_239,Engine Repair,2025-02-14 17:06:54,114,2957.06,4.5
txn_1930,user_248,mech_454,Brake Repair,2024-10-12 17:06:54,170,3939.28,3.6
txn_1931,user_2450,mech_171,Oil Change,2024-09-27 17:06:54,173,3379.08,4.5
txn_1932,user_1671,mech_141,Tire Replacement,2024-11-07 17:06:54,72,1889.75,3.6
txn_1933,user_2091,mech_243,AC Service,2024-08-19 17:06:54,155,3493.29,4.9
txn_1934,user_441,mech_72,AC Service,2024-11-20 17:06:54,131,1923.61,4.4
txn_1935,user_561,mech_349,Brake Repair,2024-06-21 17:06:54,91,1874.51,4.1
txn_1936,user_2160,mech_242,Tire Replacement,2024-12-09 17:06:54,49,2772.06,4.9
txn_1937,user_1158,mech_87,Oil Change,2024-11-14 17:06:54,127,2017.42,4.7
txn_1938,user_1044,mech_440,Tire Replacement,2024-06-06 17:06:54,71,4903.44,4.5
txn_1939,user_98,mech_484,Engine Repair,2024-05-27 17:06:54,134,1273.83,4.8
txn_1940,user_2090,mech_496,General Service,2024-07-09 17:06:54,125,2989.97,3.2
txn_1941,user_1033,mech_306,Battery Change,2024-10-13 17:06:54,171,4856.08,4.9
txn_1942,user_2184,mech_440,General Service,2024-03-30 17:06:54,138,3141.82,3.4
txn_1943,user_1633,mech_171,Tire Replacement,2024-10-18 17:06:54,84,3671.63,3.3
txn_1944,user_1711,mech_360,AC Service,2024-08-21 17:06:54,34,2159.99,3.5
txn_1945,user_2806,mech_125,Wheel Alignment,2025-02-11 17:06:54,147,4059.64,3.0
txn_1946,user_23,mech_109,AC Service,2024-09-09 17:06:54,148,1915.58,4.3
txn_1947,user_2041,mech_398,Transmission Repair,2024-09-12 17:06:54,97,987.12,3.2
txn_1948,user_1025,mech_142,Wheel Alignment,2025-01-31 17:06:54,56,1007.16,3.4
txn_1949,user_2646,mech_448,Suspension Fix,2024-04-01 17:06:54,120,1046.73,4.8
txn_1950,user_2362,mech_187,General Service,2024-08-06 17:06:54,94,4123.14,4.3
txn_1951,user_2590,mech_408,Oil Change,2024-10-10 17:06:54,61,3769.66,3.4
txn_1952,user_318,mech_63,Battery Change,2024-08-06 17:06:54,48,1427.15,3.8
txn_1953,user_2948,mech_489,Oil Change,2024-07-03 17:06:54,103,4129.21,3.2
txn_1954,user_2283,mech_446,Engine Repair,2025-03-09 17:06:54,84,4912.36,4.1
txn_1955,user_2291,mech_209,Transmission Repair,2024-11-14 17:06:54,137,3287.8,4.6
txn_1956,user_1294,mech_405,Oil Change,2024-04-08 17:06:54,85,1754.27,4.5
txn_1957,user_2116,mech_358,Engine Repair,2025-03-19 17:06:54,57,2912.96,4.0
txn_1958,user_1823,mech_456,Brake Repair,2024-09-16 17:06:54,152,3203.79,4.9
txn_1959,user_2149,mech_140,AC Service,2025-03-01 17:06:54,82,4079.95,3.4
txn_1960,user_1236,mech_182,Battery Change,2024-04-08 17:06:54,73,1968.88,4.7
txn_1961,user_2413,mech_214,Tire Replacement,2024-12-24 17:06:54,85,3901.44,4.3
txn_1962,user_1414,mech_463,Transmission Repair,2024-07-16 17:06:54,80,2893.41,4.1
txn_1963,user_1256,mech_428,Oil Change,2024-05-23 17:06:54,174,2834.47,3.2
txn_1964,user_2740,mech_282,Wheel Alignment,2024-10-28 17:06:54,75,4803.17,4.0
txn_1965,user_2068,mech_56,Transmission Repair,2024-10-13 17:06:54,101,4873.31,4.9
txn_1966,user_509,mech_318,Transmission Repair,2024-05-12 17:06:54,52,3663.64,4.5
txn_1967,user_1302,mech_109,Wheel Alignment,2024-09-13 17:06:54,41,2451.74,4.1
txn_1968,user_356,mech_440,Suspension Fix,2024-06-16 17:06:54,51,2703.63,4.0
txn_1969,user_2714,mech_384,AC Service,2024-05-04 17:06:54,86,1317.18,4.0
